# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
JBCMMFKD_02995	GENE_JBCMMFKD_02995	TRANSCRIPT_JBCMMFKD_02995	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03050	GENE_JBCMMFKD_03050	TRANSCRIPT_JBCMMFKD_03050	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
JBCMMFKD_03051	GENE_JBCMMFKD_03051	TRANSCRIPT_JBCMMFKD_03051	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03052	GENE_JBCMMFKD_03052	TRANSCRIPT_JBCMMFKD_03052	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03053	GENE_JBCMMFKD_03053	TRANSCRIPT_JBCMMFKD_03053	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03054	GENE_JBCMMFKD_03054	TRANSCRIPT_JBCMMFKD_03054	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03055	GENE_JBCMMFKD_03055	TRANSCRIPT_JBCMMFKD_03055	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03056	GENE_JBCMMFKD_03056	TRANSCRIPT_JBCMMFKD_03056	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03092	GENE_JBCMMFKD_03092	TRANSCRIPT_JBCMMFKD_03092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03093	GENE_JBCMMFKD_03093	TRANSCRIPT_JBCMMFKD_03093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03094	GENE_JBCMMFKD_03094	TRANSCRIPT_JBCMMFKD_03094	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03095	GENE_JBCMMFKD_03095	TRANSCRIPT_JBCMMFKD_03095	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03096	GENE_JBCMMFKD_03096	TRANSCRIPT_JBCMMFKD_03096	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03097	GENE_JBCMMFKD_03097	TRANSCRIPT_JBCMMFKD_03097	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
JBCMMFKD_03098	GENE_JBCMMFKD_03098	TRANSCRIPT_JBCMMFKD_03098	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03099	GENE_JBCMMFKD_03099	TRANSCRIPT_JBCMMFKD_03099	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03100	GENE_JBCMMFKD_03100	TRANSCRIPT_JBCMMFKD_03100	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03101	GENE_JBCMMFKD_03101	TRANSCRIPT_JBCMMFKD_03101	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03102	GENE_JBCMMFKD_03102	TRANSCRIPT_JBCMMFKD_03102	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03135	GENE_JBCMMFKD_03135	TRANSCRIPT_JBCMMFKD_03135	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
JBCMMFKD_03136	GENE_JBCMMFKD_03136	TRANSCRIPT_JBCMMFKD_03136	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0
JBCMMFKD_03137	GENE_JBCMMFKD_03137	TRANSCRIPT_JBCMMFKD_03137	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
JBCMMFKD_03138	GENE_JBCMMFKD_03138	TRANSCRIPT_JBCMMFKD_03138	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0
JBCMMFKD_03139	GENE_JBCMMFKD_03139	TRANSCRIPT_JBCMMFKD_03139	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0
JBCMMFKD_03232	GENE_JBCMMFKD_03232	TRANSCRIPT_JBCMMFKD_03232	protein_coding	0	0	0	29	0	0	0	0	0	0	0	0	0	29
JBCMMFKD_03233	GENE_JBCMMFKD_03233	TRANSCRIPT_JBCMMFKD_03233	protein_coding	0	0	0	29	0	29	0	0	0	0	0	0	0	0
JBCMMFKD_03234	GENE_JBCMMFKD_03234	TRANSCRIPT_JBCMMFKD_03234	protein_coding	0	0	0	29	0	29	0	0	0	0	0	0	0	0
JBCMMFKD_03235	GENE_JBCMMFKD_03235	TRANSCRIPT_JBCMMFKD_03235	protein_coding	0	0	0	29	0	29	0	0	0	0	0	0	0	0
JBCMMFKD_03236	GENE_JBCMMFKD_03236	TRANSCRIPT_JBCMMFKD_03236	protein_coding	0	3	1	25	0	8	0	1	0	0	0	0	3	17
JBCMMFKD_03237	GENE_JBCMMFKD_03237	TRANSCRIPT_JBCMMFKD_03237	protein_coding	0	0	0	29	0	0	0	0	0	0	0	0	0	29
JBCMMFKD_03238	GENE_JBCMMFKD_03238	TRANSCRIPT_JBCMMFKD_03238	protein_coding	0	0	0	29	0	29	0	0	0	0	0	0	0	0
JBCMMFKD_03239	GENE_JBCMMFKD_03239	TRANSCRIPT_JBCMMFKD_03239	protein_coding	0	0	0	29	0	29	0	0	0	0	0	0	0	0
JBCMMFKD_03240	GENE_JBCMMFKD_03240	TRANSCRIPT_JBCMMFKD_03240	protein_coding	0	0	0	29	0	29	0	0	0	0	0	0	0	0
JBCMMFKD_03241	GENE_JBCMMFKD_03241	TRANSCRIPT_JBCMMFKD_03241	protein_coding	0	0	0	28	0	28	0	0	0	0	0	0	0	0
JBCMMFKD_03276	GENE_JBCMMFKD_03276	TRANSCRIPT_JBCMMFKD_03276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03277	GENE_JBCMMFKD_03277	TRANSCRIPT_JBCMMFKD_03277	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03278	GENE_JBCMMFKD_03278	TRANSCRIPT_JBCMMFKD_03278	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03279	GENE_JBCMMFKD_03279	TRANSCRIPT_JBCMMFKD_03279	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03280	GENE_JBCMMFKD_03280	TRANSCRIPT_JBCMMFKD_03280	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03281	GENE_JBCMMFKD_03281	TRANSCRIPT_JBCMMFKD_03281	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03282	GENE_JBCMMFKD_03282	TRANSCRIPT_JBCMMFKD_03282	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03351	GENE_JBCMMFKD_03351	TRANSCRIPT_JBCMMFKD_03351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03352	GENE_JBCMMFKD_03352	TRANSCRIPT_JBCMMFKD_03352	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03353	GENE_JBCMMFKD_03353	TRANSCRIPT_JBCMMFKD_03353	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03354	GENE_JBCMMFKD_03354	TRANSCRIPT_JBCMMFKD_03354	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03355	GENE_JBCMMFKD_03355	TRANSCRIPT_JBCMMFKD_03355	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03356	GENE_JBCMMFKD_03356	TRANSCRIPT_JBCMMFKD_03356	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03357	GENE_JBCMMFKD_03357	TRANSCRIPT_JBCMMFKD_03357	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03358	GENE_JBCMMFKD_03358	TRANSCRIPT_JBCMMFKD_03358	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03359	GENE_JBCMMFKD_03359	TRANSCRIPT_JBCMMFKD_03359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03360	GENE_JBCMMFKD_03360	TRANSCRIPT_JBCMMFKD_03360	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03361	GENE_JBCMMFKD_03361	TRANSCRIPT_JBCMMFKD_03361	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03362	GENE_JBCMMFKD_03362	TRANSCRIPT_JBCMMFKD_03362	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03387	GENE_JBCMMFKD_03387	TRANSCRIPT_JBCMMFKD_03387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03396	GENE_JBCMMFKD_03396	TRANSCRIPT_JBCMMFKD_03396	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03397	GENE_JBCMMFKD_03397	TRANSCRIPT_JBCMMFKD_03397	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03398	GENE_JBCMMFKD_03398	TRANSCRIPT_JBCMMFKD_03398	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03399	GENE_JBCMMFKD_03399	TRANSCRIPT_JBCMMFKD_03399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03400	GENE_JBCMMFKD_03400	TRANSCRIPT_JBCMMFKD_03400	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03401	GENE_JBCMMFKD_03401	TRANSCRIPT_JBCMMFKD_03401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03402	null.37	JBCMMFKD_03402	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03403	null.38	JBCMMFKD_03403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03404	null.39	JBCMMFKD_03404	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03405	GENE_JBCMMFKD_03405	TRANSCRIPT_JBCMMFKD_03405	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03406	GENE_JBCMMFKD_03406	TRANSCRIPT_JBCMMFKD_03406	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03407	GENE_JBCMMFKD_03407	TRANSCRIPT_JBCMMFKD_03407	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03408	GENE_JBCMMFKD_03408	TRANSCRIPT_JBCMMFKD_03408	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03409	GENE_JBCMMFKD_03409	TRANSCRIPT_JBCMMFKD_03409	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03410	GENE_JBCMMFKD_03410	TRANSCRIPT_JBCMMFKD_03410	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03522	GENE_JBCMMFKD_03522	TRANSCRIPT_JBCMMFKD_03522	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03523	GENE_JBCMMFKD_03523	TRANSCRIPT_JBCMMFKD_03523	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03524	GENE_JBCMMFKD_03524	TRANSCRIPT_JBCMMFKD_03524	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03525	GENE_JBCMMFKD_03525	TRANSCRIPT_JBCMMFKD_03525	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03526	GENE_JBCMMFKD_03526	TRANSCRIPT_JBCMMFKD_03526	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03527	GENE_JBCMMFKD_03527	TRANSCRIPT_JBCMMFKD_03527	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03528	GENE_JBCMMFKD_03528	TRANSCRIPT_JBCMMFKD_03528	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03529	GENE_JBCMMFKD_03529	TRANSCRIPT_JBCMMFKD_03529	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03530	GENE_JBCMMFKD_03530	TRANSCRIPT_JBCMMFKD_03530	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03531	GENE_JBCMMFKD_03531	TRANSCRIPT_JBCMMFKD_03531	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03532	GENE_JBCMMFKD_03532	TRANSCRIPT_JBCMMFKD_03532	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03557	GENE_JBCMMFKD_03557	TRANSCRIPT_JBCMMFKD_03557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03558	GENE_JBCMMFKD_03558	TRANSCRIPT_JBCMMFKD_03558	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03559	GENE_JBCMMFKD_03559	TRANSCRIPT_JBCMMFKD_03559	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03560	null.42	JBCMMFKD_03560	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03561	GENE_JBCMMFKD_03561	TRANSCRIPT_JBCMMFKD_03561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03562	GENE_JBCMMFKD_03562	TRANSCRIPT_JBCMMFKD_03562	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03607	GENE_JBCMMFKD_03607	TRANSCRIPT_JBCMMFKD_03607	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
JBCMMFKD_03608	GENE_JBCMMFKD_03608	TRANSCRIPT_JBCMMFKD_03608	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
JBCMMFKD_03609	GENE_JBCMMFKD_03609	TRANSCRIPT_JBCMMFKD_03609	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0
JBCMMFKD_03610	GENE_JBCMMFKD_03610	TRANSCRIPT_JBCMMFKD_03610	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0
JBCMMFKD_03611	GENE_JBCMMFKD_03611	TRANSCRIPT_JBCMMFKD_03611	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0
JBCMMFKD_03612	GENE_JBCMMFKD_03612	TRANSCRIPT_JBCMMFKD_03612	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	8
JBCMMFKD_03613	GENE_JBCMMFKD_03613	TRANSCRIPT_JBCMMFKD_03613	protein_coding	0	3	0	5	0	0	0	0	0	0	0	0	3	5
JBCMMFKD_03614	GENE_JBCMMFKD_03614	TRANSCRIPT_JBCMMFKD_03614	protein_coding	0	0	0	8	0	3	0	0	0	0	0	0	0	5
JBCMMFKD_03615	GENE_JBCMMFKD_03615	TRANSCRIPT_JBCMMFKD_03615	protein_coding	0	3	2	3	0	3	0	2	0	0	0	0	3	0
JBCMMFKD_03616	GENE_JBCMMFKD_03616	TRANSCRIPT_JBCMMFKD_03616	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0
JBCMMFKD_03661	GENE_JBCMMFKD_03661	TRANSCRIPT_JBCMMFKD_03661	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03662	GENE_JBCMMFKD_03662	TRANSCRIPT_JBCMMFKD_03662	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03663	GENE_JBCMMFKD_03663	TRANSCRIPT_JBCMMFKD_03663	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03664	GENE_JBCMMFKD_03664	TRANSCRIPT_JBCMMFKD_03664	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
JBCMMFKD_03665	GENE_JBCMMFKD_03665	TRANSCRIPT_JBCMMFKD_03665	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03666	GENE_JBCMMFKD_03666	TRANSCRIPT_JBCMMFKD_03666	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03667	GENE_JBCMMFKD_03667	TRANSCRIPT_JBCMMFKD_03667	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03668	GENE_JBCMMFKD_03668	TRANSCRIPT_JBCMMFKD_03668	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03669	GENE_JBCMMFKD_03669	TRANSCRIPT_JBCMMFKD_03669	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03670	GENE_JBCMMFKD_03670	TRANSCRIPT_JBCMMFKD_03670	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03826	GENE_JBCMMFKD_03826	TRANSCRIPT_JBCMMFKD_03826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03827	GENE_JBCMMFKD_03827	TRANSCRIPT_JBCMMFKD_03827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03828	GENE_JBCMMFKD_03828	TRANSCRIPT_JBCMMFKD_03828	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03829	GENE_JBCMMFKD_03829	TRANSCRIPT_JBCMMFKD_03829	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03830	GENE_JBCMMFKD_03830	TRANSCRIPT_JBCMMFKD_03830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03831	GENE_JBCMMFKD_03831	TRANSCRIPT_JBCMMFKD_03831	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03832	GENE_JBCMMFKD_03832	TRANSCRIPT_JBCMMFKD_03832	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
JBCMMFKD_03833	GENE_JBCMMFKD_03833	TRANSCRIPT_JBCMMFKD_03833	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03834	GENE_JBCMMFKD_03834	TRANSCRIPT_JBCMMFKD_03834	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03875	GENE_JBCMMFKD_03875	TRANSCRIPT_JBCMMFKD_03875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03876	GENE_JBCMMFKD_03876	TRANSCRIPT_JBCMMFKD_03876	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_03877	GENE_JBCMMFKD_03877	TRANSCRIPT_JBCMMFKD_03877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_03878	GENE_JBCMMFKD_03878	TRANSCRIPT_JBCMMFKD_03878	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_04010	GENE_JBCMMFKD_04010	TRANSCRIPT_JBCMMFKD_04010	protein_coding	0	7	2	0	0	0	0	2	0	0	0	0	7	0
JBCMMFKD_04011	GENE_JBCMMFKD_04011	TRANSCRIPT_JBCMMFKD_04011	protein_coding	0	0	0	9	0	9	0	0	0	0	0	0	0	0
JBCMMFKD_04012	GENE_JBCMMFKD_04012	TRANSCRIPT_JBCMMFKD_04012	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
JBCMMFKD_04013	GENE_JBCMMFKD_04013	TRANSCRIPT_JBCMMFKD_04013	protein_coding	0	0	0	9	0	9	0	0	0	0	0	0	0	0
JBCMMFKD_04014	GENE_JBCMMFKD_04014	TRANSCRIPT_JBCMMFKD_04014	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
JBCMMFKD_04082	GENE_JBCMMFKD_04082	TRANSCRIPT_JBCMMFKD_04082	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_04083	GENE_JBCMMFKD_04083	TRANSCRIPT_JBCMMFKD_04083	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_04084	GENE_JBCMMFKD_04084	TRANSCRIPT_JBCMMFKD_04084	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_04085	GENE_JBCMMFKD_04085	TRANSCRIPT_JBCMMFKD_04085	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_04098	GENE_JBCMMFKD_04098	TRANSCRIPT_JBCMMFKD_04098	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0
JBCMMFKD_04099	GENE_JBCMMFKD_04099	TRANSCRIPT_JBCMMFKD_04099	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0
JBCMMFKD_04100	GENE_JBCMMFKD_04100	TRANSCRIPT_JBCMMFKD_04100	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0
JBCMMFKD_04101	GENE_JBCMMFKD_04101	TRANSCRIPT_JBCMMFKD_04101	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0
JBCMMFKD_04102	GENE_JBCMMFKD_04102	TRANSCRIPT_JBCMMFKD_04102	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0
JBCMMFKD_04110	GENE_JBCMMFKD_04110	TRANSCRIPT_JBCMMFKD_04110	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_04111	GENE_JBCMMFKD_04111	TRANSCRIPT_JBCMMFKD_04111	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_04112	GENE_JBCMMFKD_04112	TRANSCRIPT_JBCMMFKD_04112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_04113	GENE_JBCMMFKD_04113	TRANSCRIPT_JBCMMFKD_04113	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
JBCMMFKD_04123	null.52	JBCMMFKD_04123	rRNA	0	0	0	24	0	14	0	0	9	0	0	0	0	1
JBCMMFKD_04124	null.53	JBCMMFKD_04124	rRNA	0	0	0	24	0	0	0	0	14	0	0	0	0	10
JBCMMFKD_04157	GENE_JBCMMFKD_04157	TRANSCRIPT_JBCMMFKD_04157	protein_coding	0	0	0	12	0	12	0	0	0	0	0	0	0	0
JBCMMFKD_04158	GENE_JBCMMFKD_04158	TRANSCRIPT_JBCMMFKD_04158	protein_coding	0	6	6	0	0	0	0	6	0	0	0	0	6	0
JBCMMFKD_04159	GENE_JBCMMFKD_04159	TRANSCRIPT_JBCMMFKD_04159	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	12
JBCMMFKD_04164	GENE_JBCMMFKD_04164	TRANSCRIPT_JBCMMFKD_04164	protein_coding	0	0	3	0	0	0	0	3	0	0	0	0	0	0
JBCMMFKD_04165	GENE_JBCMMFKD_04165	TRANSCRIPT_JBCMMFKD_04165	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
JBCMMFKD_04166	GENE_JBCMMFKD_04166	TRANSCRIPT_JBCMMFKD_04166	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04167	GENE_JBCMMFKD_04167	TRANSCRIPT_JBCMMFKD_04167	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04168	GENE_JBCMMFKD_04168	TRANSCRIPT_JBCMMFKD_04168	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04169	GENE_JBCMMFKD_04169	TRANSCRIPT_JBCMMFKD_04169	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04170	GENE_JBCMMFKD_04170	TRANSCRIPT_JBCMMFKD_04170	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04171	GENE_JBCMMFKD_04171	TRANSCRIPT_JBCMMFKD_04171	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04172	GENE_JBCMMFKD_04172	TRANSCRIPT_JBCMMFKD_04172	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0
JBCMMFKD_04176	GENE_JBCMMFKD_04176	TRANSCRIPT_JBCMMFKD_04176	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_04177	GENE_JBCMMFKD_04177	TRANSCRIPT_JBCMMFKD_04177	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0
JBCMMFKD_04180	GENE_JBCMMFKD_04180	TRANSCRIPT_JBCMMFKD_04180	protein_coding	0	0	0	23	0	0	0	0	0	0	0	0	0	23
JBCMMFKD_04181	GENE_JBCMMFKD_04181	TRANSCRIPT_JBCMMFKD_04181	protein_coding	0	0	0	23	0	0	0	0	0	0	0	0	0	23
JBCMMFKD_04182	GENE_JBCMMFKD_04182	TRANSCRIPT_JBCMMFKD_04182	protein_coding	0	5	12	6	0	0	0	12	0	0	0	0	5	6
JBCMMFKD_04187	GENE_JBCMMFKD_04187	TRANSCRIPT_JBCMMFKD_04187	protein_coding	0	0	0	14	0	4	0	0	0	0	0	0	0	10
JBCMMFKD_04188	GENE_JBCMMFKD_04188	TRANSCRIPT_JBCMMFKD_04188	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
JBCMMFKD_04189	GENE_JBCMMFKD_04189	TRANSCRIPT_JBCMMFKD_04189	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
JBCMMFKD_04204	GENE_JBCMMFKD_04204	TRANSCRIPT_JBCMMFKD_04204	protein_coding	0	3	1	7	0	0	0	1	0	0	0	0	3	7
JBCMMFKD_04205	GENE_JBCMMFKD_04205	TRANSCRIPT_JBCMMFKD_04205	protein_coding	0	0	0	11	0	8	0	0	0	0	0	0	0	3
JBCMMFKD_04225	GENE_JBCMMFKD_04225	TRANSCRIPT_JBCMMFKD_04225	protein_coding	0	2	7	0	1	0	0	6	0	0	0	0	2	0
JBCMMFKD_04226	GENE_JBCMMFKD_04226	TRANSCRIPT_JBCMMFKD_04226	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
JBCMMFKD_04230	GENE_JBCMMFKD_04230	TRANSCRIPT_JBCMMFKD_04230	protein_coding	0	6	3	1	0	0	0	3	0	0	0	0	6	1
JBCMMFKD_04236	GENE_JBCMMFKD_04236	TRANSCRIPT_JBCMMFKD_04236	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
